artist,song_title,lyrics
Bonde do Tigrão,Camisinha,"oi tchutchuca tive um sonho com você\ne como foi seu sonho, me conta quero saber\nassim só eu e você numa sala, vamos brincar de rima\naquele que não souber vai tirando a roupinha\neu te uso e você me usa\nentão tira minha blusa\neu te quero até de manhã\nvem tira meu soutien\nde manhã de tarde e noitinha\nentão tira minha sainha\neu ganhei minha tchutchuquinha\nmentira, mentira tu perdeu tô sem camisinha\nmentira, mentira tu perdeu tô sem camisinha\ncaô você tá enganada camisinha tava guardada\ncaô você tá enganada camisinha tava guardada\n"
Bonde do Tigrão,O Baile Todo,só as cachorras\nas preparadas\nas popozudas\no baile todo\nsó as cachorras\nas preparadas\nas popozudas\no baile todo\npula sai do chão\nesse o bonde do tigrao\nlibera a energia\ne vem pro meio do salão\no baile esta tomado\neu quero ver você dançar\nta tudo dominado\ne o planeta vai gritar\nvou provar que sou tigrão\nvou te dar muita pressão\nquando vejo um popozão\nrebolando no salão\nnão consigo respirar\nfico louco para pegar\nmelhor tu se preparar\nque o tigrão vai te ensinar\nagora é ruim de tu fugir\nque o tigrão vai te engolir\nse tu corre por aqui\neu te pego logo ali\neu vou lutar até o fim\nvou trazer você pra mim\neu te chamo bem assim\nsó as cachorras\nas preparadas\nas popozudas\no baile todo\nsó as cachorras\nas preparadas\nas popozudas\no baile todo\n
Bonde do Tigrão,Tchutchuca,"vem tchutchuca linda\nsenta aqui com seu pretinho\nvou te pegar no colo\ne fazer muito carinho\neu quero um rala quente\npara te satisfazer\nescute o refrão\né do jeitinho q eu vou fazer\nvem, vem\ntchutchuca\nvem aqui pro seu tigrão\nvou te jogar na cama\ne te da muita pressão!\nvem\ntchutchuca\nvem aqui pro seu tigrão\nvou te jogar na cama\ne te da muita pressão!\nvem tchutchuca linda\nsenta aqui com seu pretinho\nvou te pegar no colo\ne fazer muito carinho\neu quero um rala quente\npara te satisfazer\nescute o refrão\né do jeitinho q eu vou fazer\nvem, vem\ntchutchuca\nvem aqui pro seu tigrão\nvou te jogar na cama\ne te da muita pressão!\nvem\ntchutchuca\nvem aqui pro seu tigrão\nvou te jogar na cama\ne te da muita pressão!\nvem tchutchuca linda\nsenta aqui com seu pretinho\nvou te pegar no colo\ne fazer muito carinho\neu quero um rala quente\npara te satisfazer\nescute o refrão\né do jeitinho q eu vou fazer\nvem, vem\ntchutchuca\nvem aqui pro seu tigrão\nvou te jogar na cama\ne te da muita pressão!\nvem\ntchutchuca\nvem aqui pro seu tigrão\nvou te jogar na cama\ne te da muita pressão!\n"
Bonde do Tigrão,Brincar de Rima,"ei tchutchuca tive um sonho com você\ne como foi seu sonho?me conta quero saber\nassim só eu e você numa sala\nvamos brincar de rima\naquele que não souber vai tirando a roupinha\neu te uso e você me usa\nentão tira minha blusa\neu te quero até de manhã\nvem tirar meu sutiã\nde manhã, de tarde, a noitinha\nentão tira minha sainha\neu ganhei minha tchutchuquinha\nmentira mentira tu perdeu to sem camisinha\nmentira mentira tu perdeu to sem camisinha\ncaô você ta enganada a camisinha tava guardada\ncaô você ta enganada a camisinha tava guardada\nei tchutchuca tive um sonho com você\ne como foi seu sonho?me conta quero saber\nassim só eu e você numa sala\nvamos brincar de rima\naquele que não souber vai tirando a roupinha\neu te uso e você me usa\nentão tira minha blusa\neu te quero até de manhã\nvem tirar meu sutiã\nde manhã, de tarde, a noitinha\nentão tira minha sainha\neu ganhei minha tchutchuquinha\nmentira mentira tu perdeu to sem camisinha\nmentira mentira tu perdeu to sem camisinha\ncaô você ta enganada a camisinha tava guardada\ncaô voce ta enganada a camisinha tava guardada\n"
Bonde do Tigrão,Elas estão descontroladas,"ah! que isso?\nelas estão descontroladas\nah! que isso?\nelas estão descontroladas\nela sobe, ela desce, ela dá uma rodada\nelas estão descontroladas\nela sobe, ela desce, ela dá uma rodada\nelas estão descontroladas\nnão para, não para, não para, não!\nnão para, não para, não para, não!\nnão para, não para, não para, não para, não para\naté o chão!\nvai, vai\na paradinha, a paradinha, a paradinha\na paradinha, a paradinha, a paradinha\na paradinha, a paradinha, a paradinha...vai\nvai...elas estão descontroladas\nvai...vai...elas estão descontroladas\nah! que isso?\nelas estão descontroladas\nah! que isso?\nelas estão descontroladas\nela sobe, ela desce, ela dá uma rodada\nelas estão descontroladas\nela sobe, ela desce, ela dá uma rodada\nelas estão descontroladas\nnão para, não para, não para, não!\nnão para, não para, não para, não!\nnão para, não para, não para, não para, não para\naté o chão!\nvai, vai\na paradinha, a paradinha, a paradinha\na paradinha, a paradinha, a paradinha\na paradinha, a paradinha, a paradinha...vai\nvai...elas estão descontroladas\nvai...vai...elas estão descontroladas\nah! que isso?\nelas estão descontroladas\nah! que isso?\nelas estão descontroladas\nela sobe, ela desce, ela dá uma rodada\nelas estão descontroladas\nela sobe, ela desce, ela dá uma rodada\nelas estão descontroladas\nnão para, não para, não para, não!\nnão para, não para, não para, não!\nnão para, não para, não para, não para, não para\naté o chão!\nvai, vai\na paradinha, a paradinha, a paradinha\na paradinha, a paradinha, a paradinha\na paradinha, a paradinha, a paradinha\n"
Bonde do Tigrão,Me Usa,"-ei tchutchuca tive um sonho com você.\n-e como foi seu sonho me conta quero saber.\n-assim, só eu e você numa sala, vamos brincar de rima, aquele que não souber, vai tirando a roupinha.\n-eu te uso e você me usa,\n-então tira a minha blusa,\n-eu te quero até de manhã,\n-vem tirar meu sutiã,\n-de manha de tarde anoitinha,\n-então tira a minha sainha,\n-eu ganhei minha tchutchuquinha,\n-mentira!mentira!tu perdeu tá sem camisinha,\n-mentira!mentira!tu perdeu tá sem camisinha,\n-ka-o você ta enganada camisinha tava guardada, caô você ta enganada a camisinha tava guardada.\n(bis)desde o inicio.\n"
Bonde do Tigrão,Só As Cachorras,"só as cachorras\nas preparadas\nas popozudas\no baile todo\nsó as cachorras\nas preparadas\nas popozudas\no baile todo\npula, sai do chão\nesse é o bonde do tigrão\nlibere a energia\ne vem pro meio do salão\no baile está tomado\neu quero ver você dançar\ntá tudo dominado\ne o planeta vai gritar\nassim!\nsó as cachorras\nas preparadas\nas popozudas\no baile todo\nsó as cachorras\nas preparadas\nas popozudas\no baile todo\npula, sai do chão\nesse é o bonde do tigrão\nlibere a energia\ne vem pro meio do salão\no baile está tomado\neu quero ver você dançar\ntá tudo dominado\ne o planeta vai gritar\nassim!\nsó as cachorras\nas preparadas\nas popozudas\no baile todo\nsó as cachorras\nas preparadas\nas popozudas\no baile todo\nvem pra cá\nque eu sou tigrão\nvou te dar\nmuita pressão\nquando vejo um popozão\nrebolando no salão\nnão consigo respirar\nfico louco pra pegar\nmelhor tu se preparar\nque o tigrão\nvai te ensinar\nvai a onde tu fugir\nque o tigrão\nvai te engolir\nse tu corre por aqui\neu te pego logo ali\neu vou lutar até o fim\nvou trazer você pra mim\ne eu te chamo bem assim\nsó as cachorras\nas preparadas\nas popozudas\no baile todo\nsó as cachorras\nas preparadas\nas popozudas\no baile todo\n"
Bonde do Tigrão,Tapinha,vai glamurosa\ncruze os braços no ombrinho\nlança ele pra frente\ne desce bem devagarinho\ndá uma quebradinha\ne sobe devagar\nse te bota maluquinha\num tapinha eu vou te dar porque\ndói um tapinha não dói\num tapinha não dói\num tapinha não dói\nsó um tapinha\ndói um tapinha não dói\num tapinha não dói\num tapinha não dói\nsó um tapinha\nvai glamurosa\ncruze os braços no ombrinho\nlança ele pra frente\ne desce bem devagarinho\ndá uma quebradinha\ne sobe devagar\nse te bota maluquinha\num tapinha eu vou te dar porque\ndói um tapinha não dói\num tapinha não dói\num tapinha não dói\nsó um tapinha\ndói um tapinha não dói\num tapinha não dói\num tapinha não dói\nem seu cabelo vou tocar\nsua boca vou beijar\ntô vidrando sua bundinha\nmaluquinho pra apertar\nem seu cabelo vou tocar\nsua boca vou beijar\ntô vidrando sua bundinha\nmaluquinho pra apertar\nvai glamurosa\ncruze os braços no ombrinho\nlança ele pra frente\ne desce bem devagarinho\ndá uma quebradinha\ne sobe devagar\nse te bota maluquinha\num tapinha eu vou te dar porque\ndói um tapinha\ndói dói\num tapinha\ndó dó dó dói um tapinha\ndói\ndó dó dó dó dó dó dó dói\num tapinha\ndói dó dói\num tapinha\ndó dó dó dói\num tapinha\ndói dói dói dói dói dói\num tapinha não dói\num tapinha não dói\num tapinha não dói\nsó um tapinha\ndói um tapinha não dói\num tapinha não dói\num tapinha não dói\nvai glamurosa\ncruze os braços no ombrinho\nvai vai glamurosa\ncruze os braços no ombrinho\nvai glamurosa\ncruze os braços no ombrinho\nlança ele pra frente\ne desce bem devagarinho\ndá uma quebradinha\ndá uma dá uma quebradinha\ndá uma dá uma dá uma dá uma\ndá uma dá uma dá uma dá uma\ndá uma dá uma dá uma dá uma\ndá uma dá uma dá uma dá uma\ndá uma dá uma dá uma dá uma\ndá uma quebradinha\ne sobe devagar\nse te bota maluquinha\num tapinha eu vou te dar porque\nsó um tapinha\n
MC Zaquin,Sou Canalha,eu tenho medo de me entregar totalmente\nnão sei se me entende\nmelhor não envolver\nsentimento entre a gente (entre a gente)\nveio jogando na minha cara\nfalando que eu não presto (que eu não presto)\na culpa é sua\neu te avisei sou de todas\ne eu não nego\nsei que sou canalha amor\nminha pegada te marcou\nmas vê se não esquece (não esquece)\ntá levando pro coração\nnão confunda amor com tesão\nsei que sou canalha amor\nminha pegada te marcou\nmas vê se não esquece (não esquece)\ntá levando pro coração\nnão confunda amor com tesão\n
Bonde do Tigrão,Eu Te Uso e Você Me Usa,"oi tchutchuca, tive um sonho com você\ne como foi seu sonho me conta quero saber\nassim...só eu e você numa sala,\nvamos brincar de rima,\naquele que não souber, vai tirando a roupinha\neu te uso e você me usa\nentão tira a minha blusa\neu te quero até de manhã\nvem tira meu sutiã\nde manhã, de tarde a noitinha\nentão tira minha sainha\neu ganhei minha tchutchuquinha\nmentira, mentira tu perdeu tá sem camisinha,\nmentira, mentira tu perdeu tá sem camisinha\ncaô, você ta enganada a camisinha tava guardada\ncaô, você ta enganada a camisinha tava guardada.\n"
MC Zaquin,Pede Com Carinho (part. MC Mirella),"oh, oh, oh, oh, oh\noh, oh, oh, oh, oh\nfoi necessário uma dose pro fogo dela já acender\nmeu deus, mas que mulher gostosa\ntirando a roupa na minha frente, falando que quer sentir prazer\nsentir prazer\nzaquin, me bota, me bota\nme sarra, me sarra, ah, ah\nvou parar na posição\nsei que tu gosta, tu gosta\nme bota, me bota, ah, ah\nque hoje é só catucadão\nvou te botar, socar\nbotar, socar\npede com carinho pra eu te empurrar\nvou te botar, socar\nbotar, socar\nprometo, bebê, não vou machucar\nvou te botar, socar\nbotar, socar\npede com carinho pra eu te empurrar\nvou te botar, socar\nbotar, socar\nprometo, bebê, não vou machucar\nquero que me deixe marca do lado da tatuagem\nsacanagem, você de glock\ngata, essa sua bunda girando só faz eu pensar bobagem\n[?], nós dois hoje\nvou te botar, socar\nbotar, socar\nvou eu te botar, socar\nbotar, socar\nprometo, bebê, não vou machucar\nvou te botar, socar\nbotar, socar\npede com carinho pra eu te empurrar\nvou te botar, socar\nbotar, socar\nprometo, bebê, não vou machucar\n(vai, vai)\nprometo, bebê, não vou machucar\npromete que não vai me machucar\nai, ai, ai\n"
MC Zaquin,Lei do Desprezo (part. MC Vittin Pv),"eu já me conformei\nque eu não dou certo com ninguém\ncoração de pedra não nasceu pra ser refém\nse eu me relacionar, eu vou correr perigo\neu vou iludir, ou ser iludido\ne agora tá querendo e eu não quero\nse pá lei do desprezo entrou em ação\ntô com as novinha do bundão\nsarrando em vários bucetão\ne agora tá querendo e eu não quero\nse pá lei do desprezo entrou em ação\ntô com as novinha do bundão\nsarrando em vários bucetão\ne agora dor só sinto na outra cabeça\nde tanto comer essas buceta\ne eu já parei de chorar\nsuas amiga veio me ajudar\ne agora dor só sinto na outra cabeça\nde tanto comer essas buceta\ne eu já parei de chorar\nsuas amiga veio me ajudar\ne agora dor só sinto na outra cabeça\nde tanto comer essas buceta\ne eu já parei de chorar\nsuas amiga veio me ajudar\n"
Bonde do Tigrão,Cerol Na Mão,"quer dançar, quer dançar\no tigrão vai te ensinar\nquer dançar, quer dançar\no tigrão vai te ensinar\neu vou passar cerol na mão\nassim, assim\nvou cortar você na mão\nvou sim, vou sim\nvou aparar pela rabiola\nassim, assim\ne vou trazer você pra mim\nvou sim, vou sim\neu vou cortar você na mão\nvou mostrar que eu sou tigrão\nvou te dar muita pressão\nentão martela, martela\nmartela o martelão\nlevante a mãozinha\nna palma da mão\né o bonde do tigrão\nentão martela, martela\nmartela o martelão\nlevante a mãozinha\nna palma da mão\né o bonde do tigrão\n"
MC Zaquin,Imagina Só (part. MC Braz),imagina só se orgulho matasse\nvocê tava enrolada\nmorre de saudade mais não assume\nque tu quer me dar\ntenta me atingir com indireta\nmal formada que dó\nse tiver uma brecha\nno escurinho é só chamar\nse ligar e pedir replay\npra mim não vou negar\njuro vou estar sempre aqui\npra te catucar\ncaso a saudade pesistir\neu vou tá lá\nse tiver uma brecha\nno escurinho é só chamar\nse ligar e pedir replay\npra mim não vou negar\njuro vou estar sempre aqui\npra te catucar\ncaso a saudade pesistir\neu vou tá lá\n
Dennis DJ,Sou Teu Fã (part. Bruno Martini e Vitin),"raio de sol\nbrilho mais belo\nolhar sincero\nvibe de amor\nseis da manhã\ncheiro de mar\nvocê a dançar, com seu veuve clicquot\neu sei que a vida é feita de momentos\ne o teu sorriso lê meus pensamentos\nsou teu fã\nsou teu fã\na minha boca diz te amo pra dentro\nsó eu posso ouvir\nsou teu fã\nsou teu fã\na minha boca diz te amo pra dentro\nsó eu posso ouvir\nsou teu\nsou teu\nraio de sol\nbrilho mais belo\nolhar sincero\nvibe de amor\nseis da manhã\ncheiro de mar\nvocê a dançar, com seu veuve clicquot\neu sei que a vida é feita de momentos\ne o teu sorriso lê meus pensamentos\nsou teu fã\nsou teu fã\na minha boca diz te amo pra dentro\nsó eu posso ouvir\nsou teu fã\nsou teu fã\na minha boca diz te amo pra dentro\nsó eu posso ouvir\nsou teu\nsou teu\nsou teu fã\nsou teu fã\na minha boca diz te amo pra dentro\nsó eu posso ouvir\nsou teu\n"
MC Zaquin,Replay,"é, tá ligado que a minha vida é assim\nvárias piranha correndo atrás de mim\ntudo querendo usufruir do meu gin\nassim, tadinho do meu dindin\nmas tem uma que faz a minha mente pirar\npra recordar, jogo fumaça pro ar\nque menina, perigosa\nquero replay daquela noite\nela sentando na piroca, atrevida, venenosa\neu viciei na sentada da loira da xereca rosa\n"
MC Zaquin,"Ei, Tudo Bem","ei, tudo bem?\ncomo tá?\nei, os meus faixa tá querendo te botar pra sentar\ndevagar, devagar, devagar, devagar\ndevagarinho, devagarinho, devagarinho tu vai sentar\ndevagar, devagar, devagar, devagar, devagarinho tu vai sentar\ndevagar, devagar, devagar, devagar, devagarinho tu vai sentar\nvou segurar teu pescoço\nte arrancar um gemido\ne no dia seguinte tu me chama de marido\nvou segurar teu pescoço\nte arrancar um gemido\ne no dia seguinte tu me chama de marido\nolha só que xerequinha linda\nbem comportada\nvai tomar penetra do dj wesley gonzaga\nvai tomar penetra do dj wesley gonzaga\n"
MC Zaquin,Eu Catuquei (part. MC Braz),"ahn, perdoa se eu te magoei\nvocê fez de tudo, eu sei\né fato nossa noite inesquecível\neu me lembro bem dos dias que penetrei\nah, ah, quem mandou você contar pra todas\nque o braz te pega boladão?\nah, ah agenda encheu de puta, eu taco o fodas\ne levo todas pro colchão\nentão pode explanar pras piriquita\no cabuloso da favela\neu catuquei, catuquei\njura de pé junto que não encontrou ninguém\npra fazer tu esquecer como eu te macetei\nentão pode explanar pras piriquita\no cabuloso da favela\neu catuquei, catuquei\njura de pé junto que não encontrou ninguém\npra fazer tu esquecer como eu te macetei\npra fazer tu esquecer como eu te penetrei, mulher\npra fazer tu esquecer\npra fazer tu esquecer como eu te macetei, mulher\npra fazer tu esquecer\npra fazer tu esquecer\npra fazer tu esquecer\nahn, perdoa se eu te magoei\nvocê fez de tudo, eu sei\né fato nossa noite inesquecível\neu me lembro bem dos dias que penetrei\nah, ah, quem mandou você contar pra todas\nque o braz te pega boladão?\nah, ah agenda encheu de puta, eu taco o fodas\ne levo todas pro colchão\nentão pode explanar pras piriquita\no cabuloso da favela\neu catuquei, catuquei\njura de pé junto que não encontrou ninguém\npra fazer tu esquecer como eu te macetei\nentão pode explanar pras piriquita\no cabuloso da favela\neu catuquei, catuquei\njura de pé junto que não encontrou ninguém\npra fazer tu esquecer como eu te macetei\npra fazer tu esquecer como eu te penetrei, mulher\npra fazer tu esquecer\npra fazer tu esquecer como eu te macetei\npra fazer tu esquecer\npra fazer tu esquecer\npra fazer tu esquecer\n"
MC Zaquin,Não Nasceu Pra Namorar (part. MC Rick),"ei, moça, só vim perguntar se esse teu coração tem dono\nse não tem, até a vida bandida eu abandono\npra te ver sentando, pra te ver jogando\nsenta gostosin que eu perco a pose de malandro\nvem jogando, jogando, jogando\nvem jogando, jogando, jogando\nloucuras que ela fez comigo, desceu pra bandido\nsem medo de se apaixonar\nna cama, meu vulgo ela chama, te conheço, piranha\nvocê não nasceu pra namorar\nloucuras que ela fez comigo, desceu pra bandido\nsem medo de se apaixonar\nna cama, meu vulgo ela chama, te conheço, piranha\nvocê não nasceu pra namorar\nskol beats gt, dedadinha no md, o clima tá têga\noh, moça, joga essa bunda pros faixa preta\ndeixa ela jogar o cu que ela não é piranha, ela é solteira\nbeber, bebe, fica têga, joga esse popô pro ar\nfode gostosin demais, mas não serve pra namorar\nfode gostosin demais, mas não serve pra namorar\nela é atrevida, gosta dos cara do corre\nvou aplicar bebida, aplico o chá, depois o golpe\nvou aplicar bebida, aplico o chá, depois o golpe\nfetiche dela: eu de glock e de lacoste\nloucuras que ela fez comigo, desceu pra bandido\nsem medo de se apaixonar\nna cama, meu vulgo ela chama, te conheço, piranha\nvocê não nasceu pra namorar\nloucuras que ela fez comigo, desceu pra bandido\nsem medo de se apaixonar\nna cama, meu vulgo ela chama, te conheço, piranha\nvocê não nasceu pra namorar\nvocê não nasceu pra namorar\n"
MC Zaquin,Loucura Que Ela Fez Comigo (part. MC Rick),"(moça, moça)\nhey, moça\nsó vim perguntar se esse teu coração tem dono\nse não tem, até a vida bandida eu abandono\npra te ver sentando, pra te ver jogando\nsenta gostosin' que eu perco a pose de malandro\nvem jogando, jogando, jogando\n(vem jogando, jogando, jogando)\n(perder a pose de malandro)\nloucura que ela fez comigo, desceu pra bandido\nsem medo de se apaixonar\nna cama, meu vulgo ela chama\nte conheço, piranha\nvocê não nasceu pra namorar\nloucura que ela fez comigo, desceu pra bandido\nsem medo de se apaixonar\nna cama, meu vulgo ela chama\nte conheço, piranha\nvocê não nasceu pra namorar\nskol beats gt\ndedadinha no md, o clima tá têga\nô, moça, joga essa bunda pros faixa preta\ndeixa ela jogar o cu que ela não é piranha\nela é solteira\nbebê bebe, fica têga, joga esse popô pro ar\nfode gostosin' demais, mas não serve pra namorar\nfode gostosin' demais, mas não serve pra namorar\nela é atrevida, gosta dos cara do corre\nvou aplicar bebida, aplico o chá, depois o golpe\nvou aplicar bebida, aplico o chá, depois o golpe\nfetiche dela: eu de glock e de lacoste\nloucura que ela fez comigo, desceu pra bandido\nsem medo de se apaixonar\nna cama, meu vulgo ela chama\nte conheço, piranha\nvocê não nasceu pra namorar\nloucura que ela fez comigo, desceu pra bandido\nsem medo de se apaixonar\nna cama, meu vulgo ela chama\nte conheço, piranha\nvocê não nasceu pra namorar\n(você não nasceu pra namorar) uh, uh\n(kelwin lopes, né?)\n"
MC Zaquin,Ô Moça,"ai, ai, ai\né, é, é, é\né, ser bonzinho não tá prestando mais não\nsó meto a cara com as que não tem coração (tem coração)\nsentimento tá calejado de tanta decepção\neu vacilei (eu vacilei)\nem acreditar nesse maldito falso amor\ne com belas palavras me encantou\n(com belas palavras me encantou)\nagora, aguenta\ntem várias cedendo o que você negou\nô moça, xô colocar bem devagarinho\ngarota, bate a bunda forte no zaquin\nô moça, xô colocar bem devagarinho\ngarota, bate a bunda forte no zaquin\nô moça, xô colocar bem devagarinho\ngarota, bate a bunda forte no zaquin\nô moça, xô colocar bem devagarinho\ngarota, bate a bunda forte no zaquin\nbate a bunda forte no-\nbate a bunda forte no-\nbate a bunda forte (no zaquin)\nbate a bunda forte no-\nbate a bunda forte no-\nbate a bunda forte no-\nbate a bunda forte no-\nbate a bunda forte no-\nbate a bunda forte no zaquin\ntoma, toma\neu vacilei, eu vacilei (eu vacilei)\nem acreditar nesse maldito falso amor\ne com belas palavras me encantou\n(com belas palavras me encantou)\nagora, aguenta\ntem várias cedendo o que você negou\nô moça, xô colocar bem devagarinho\ngarota, bate a bunda forte no zaquin\nô moça (ô moça), xô colocar bem devagarinho\ngarota, bate a bunda forte no zaquin\nô moça, xô colocar bem devagarinho\ngarota, bate a bunda forte no zaquin\nô moça, xô colocar bem devagarinho\ngarota, bate a bunda forte no zaquin\nbate a bunda forte no-\nbate a bunda forte no-\nbate a bunda forte (no zaquin)\nbate a bunda forte no-\nbate a bunda forte no-\nbate a bunda forte no-\nbate a bunda forte no-\nbate a bunda forte no-\nbate a bunda forte no zaquin\nai, ai, ai\nuh, ô moça\nbate a bunda forte no zaquin\n"
MC Don Juan,"Set do MK (Davi, MC Ryan SP, Joãozinho VT, Neguinho do Kaxeta, Hariel e Pedrinho)","é diferente o jeito que ela me chama\npede tapa na cara mente dizendo que ama\ne mama me olhando e olha pro celular\ndisse que é minha putinha tá pedindo pra eu gravar\nentão vai só botadão é tipo esconde esconde\na xota engole o peru então fala o nome do cara que te come e te faz enlouquecer\nsei que da da da vou foder\nhoje no mk tem putaria presença não quer dinheiro quer pau na bucetinha\nno mk tem putaria\nhoje no mk tem putaria presença não quer dinheiro quer pau na bucetinha\nno mk tem putaria\ntraz cîroc de todas as cores\ntraz mulheres de todos sabores\nque eu vou encostar, vou de lala lá no mk\ne aí mk separa o meu camarote, o pai tá o pataco tá contando forte\ndestino sul saindo aqui da zona norte\nnão sei se vou de meca ou se vou de porsche\na nossa vida infelizmente é um holofote\nas mina se perde e os invejo morre\nganhando a vida sempre fazendo estrofe\nrefrão da bipolar me aposentou e eu não tô off\ntraz cîroc de todas as cores\ntraz mulheres de todos sabores\nque eu vou encostar, vou de lala lá no mk\ntraz cîroc de todas as cores\ntraz mulheres de todos sabores\nque eu vou encostar, vou de lala lá no mk\nnós é os cara da noite, assombra as madrugadas\nde gle o waze guia a importada\ncabelinho disfarçado os traje do homem é enjoado\ntoca o pagodinho no carro aquela do xande eu me amarro\ndeixa acontecer naturalmente\nnatural esse verde, fuma que esse é lá da tiradentes\nvejo nos stories pelas menções\nas cavala marcou baile do mk, já tô com 6 mil e levo os cartões\n(nós só vai brotar se for derrubar)\nnós segue lenda, gera uns milhões\ne come um bocado de quenga\npisa na juriti ou mostra a ponto 40\ntá com nós ou tá com nós se não tá você\nda licença que os moleque quer as tchucas\nas patricinhas e as presença\nnós segue lenda, gera uns milhões\ne come um bocado de quenga, pisa na juriti ou mostra a ponto 40\ntá com nós ou tá com nós se não tá você da licença\nque os moleque quer as tchucas, as patricinhas e as presença\nconheço um cara que é da noite\nda madrugada patrocinou as pinga é dono de balada\ncinquenta presença vip sem falar das faixa\né o mk do mal deixando elas desvirtuada\nde azul acesa por cima da mesa\nquatro de salu com mais oito cîroc preta\né pra chapar um batalhão de bandida sedenta\né o baile do mk bota pra teste as que aguenta\nlounge do mk pista florida, tem pra todos os quesitos\nas que faltar nos convida\ntem a preta, a loira a coroa e a novinha\ne só o que é haridade elas voltar sem companhia\nentorta a mesa e calcula os valores\nconta o lucro e esquece dos amores\nque hoje nós tá lá no baile do mk\nentorta a mesa e calcula os valores\nconta o lucro e esquece dos amores\nque hoje nós tá lá no baile do mk\nmas sempre de copo cheio e o coração vazio\nbotei ele no freezer e parti pro mk\nterminei com a cunhada e fui pro jet sozinho\nno mó bagulho louco que eu não sei explicar\nfoi só guerra de chandon, uma lembrança\nlouca de momentos inesquecíveis que não se volta com o tempo\nnos gastou alguns milhão\ndepois daquele gole que começou a loucura\ne o povo sem entender nada o que tava acontecendo\neu gastando forte mais do que na lacoste\ntrouxe meu crocodilo pra curtir no mk\neu vou de big croc e a lacoste esporte\né o traje do bang que faz as mina jogar\nviva a putaria, putaria no mk\nonde as mina desce, onde as mina sobe\nonde as mina cola tudo na intenção de da\nviva a putaria, putaria no mk\nonde as mina desce, onde as mina sobe\nonde as mina cola tudo na intenção de da\npra quem tá esperto, sabe que o destino é certo\nvem de longe vem de perto o mk tá sempre aberto\nhoje eu vou sair por aí muito crazy\no destino tá na mente então que se foda o waze\nchuva de champanhe é a previsão\naqui só tem os cara do pataco sem segunda divisão\nvai passar até na televisão\nque estouraram o carro forte foi pro mk gastar tudo em bourbon\nmanda descer dez barca de chandon\nque eu vou da para as presenças que dançar até o fim com o sorrisão\nmais dez garrafas de dom perignon\nsó pra eu estourar pro alto pra mostrar que a tropa tá na condição\ne os truta tá bem os bico posou\ndesde a entrada quando viu a nossas nave e os robô\nfitaram também quanto nos gastou\ne quantas presença pix que transa igual atriz pornô\ne os truta tá bem os bico posou\ndesde a entrada quando viu a nossas nave e os robô\nfitaram também quanto nos gastou\ne quantas presença pix que transa igual atriz pornô\ntodo final de semana eu tô vivendo vida boa\nmuito louco de ma, tô surfando em várias onda\nnos não conta quanto conta nos só gasta nessa porra\ninvejo fica puto e eu quero que se foda\ntô multiplicando bem sem me preocupar\ninvestimento além do que pode imaginar\né o que faz as neném querer vim sentar\ncomemoro naquele pique no melhor lugar\ntraz whisky red bull pra comemorar, que hoje nós vai ficar no baile do mk\nvem duas bebe jogar até o sol raiar\nvendo qual vai ser a primeira que vai sentar\ntraz whisky red bull pra comemorar, que hoje nós vai ficar no baile do mk\nvem duas bebe jogar até o sol raiar\nvendo qual vai ser a primeira que vai sentar\n"
MC Don Juan,Calendário do Papai,tá levando uma\nlimpa o ouvido\npra tu escutar\no que eu vou falar\nsolteiro eu tô sim\nsozinho não vou ficar\naté quando eu namorava\nvárias queria me dá\ne eu respeitei\ntrai eu não traí\ntudo no seu tempo\nmas agora eu tô assim\nloira na segunda\nmorena na terça\nquarta vem a ruiva\nquinta eu pego a japonesa\nsexta uma nega\nque eu gosto demais\nserá que tá ruim\no calendário do papai?\n
MC Don Juan,Vai Ter Que Aguentar (part. Maiara e Maraisa),"don juan\ndg\nbatidão stronda\nmais um hit, hein?\nfoi você que terminou comigo\nagora vem pedir pra eu ter juízo\nnão quer que eu fique com ninguém\nna sua frente\nvocê tá sem moral comigo\nvou te deixar de castigo\ncê vacilou demais e não\ncuidou da gente\nconfesso que chorei, doeu demais em mim\neu segurei sozinho a barra do nosso fim\nvirei um moleque ruim\nfoi você que me deixou assim\nvai ter que aguentar\neu pegando outra novinha pra botar no teu lugar\nah, ah, ah\nvai ter que aguentar\neu pegando outra novinha pra botar no teu lugar\nah, ah, ah\nvai ter que aguentar\neu pegando outra novinha pra botar no teu lugar\nah, ah, ah\nvai ter que aguentar\neu pegando outra novinha pra botar no teu lugar\nah, ah, ah\nvocê que terminou comigo\nagora vem pedir pra eu ter juízo\nnão quer que eu fique com ninguém\nna sua frente\ne você tá sem moral comigo\nvou te deixar de castigo\ncê vacilou demais e não\ncuidou da gente\nconfesso que chorei, doeu demais em mim\neu segurei sozinha a barra do nosso fim\nvirei uma garota ruim\nfoi você que me deixou assim\nvai ter que aguentar\neu pegando outro novinho pra botar no teu lugar\nah, ah, ah\nvai ter que aguentar\neu pegando outro novinho pra botar no teu lugar\nah, ah, ah\nvai ter que aguentar\neu pegando outro novinho pra botar no teu lugar\nah, ah, ah\nvai ter que aguentar\neu pegando outro novinho pra botar no teu lugar\nah, ah, ah\nvai ter que aguentar\n"
